country,state,city,station,last_update,latitude,longitude,pollutant_type,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",25-03-2025 10:00,19.309073,73.057223,PM10,98,171,117
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",25-03-2025 10:00,19.786089,72.757971,OZONE,0,0,0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",25-03-2025 10:00,23.331731,75.045981,PM10,31,196,138
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",25-03-2025 10:00,23.838586,78.759431,NH3,1,1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",25-03-2025 10:00,23.838586,78.759431,SO2,4,15,8
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",25-03-2025 10:00,23.838586,78.759431,CO,18,51,31
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",25-03-2025 10:00,23.8640158,78.80289321,PM10,18,82,50
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",25-03-2025 10:00,23.8640158,78.80289321,CO,47,78,71
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",25-03-2025 10:00,20.939198,77.765701,PM2.5,0,0,0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",25-03-2025 10:00,19.87562,75.38731,PM2.5,43,103,65
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",25-03-2025 10:00,19.87562,75.38731,NO2,12,160,45
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",25-03-2025 10:00,19.87562,75.38731,NH3,1,3,2
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",25-03-2025 10:00,19.8389439,75.244448,NO2,0,0,0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",25-03-2025 10:00,20.719516,77.000253,OZONE,4,86,24
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",25-03-2025 10:00,20.9402359,77.7895248,PM10,58,140,89
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",25-03-2025 10:00,20.9402359,77.7895248,NH3,1,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",25-03-2025 10:00,20.9402359,77.7895248,OZONE,27,103,51
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",25-03-2025 10:00,23.10844,77.511428,NO2,23,221,89
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",25-03-2025 10:00,23.10844,77.511428,NH3,3,17,8
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",25-03-2025 10:00,23.10844,77.511428,OZONE,24,38,37
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",25-03-2025 10:00,22.624758,75.675238,NH3,4,7,4
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",25-03-2025 10:00,23.218135,79.95777,PM2.5,10,65,37
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",25-03-2025 10:00,20.719516,77.000253,SO2,4,15,8
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",25-03-2025 10:00,19.25292,73.142019,SO2,4,6,5
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",25-03-2025 10:00,19.25292,73.142019,CO,6,10,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",25-03-2025 10:00,19.192056,72.9585188,PM2.5,0,0,0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",25-03-2025 10:00,16.7143745,74.2426398,PM10,0,0,0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",25-03-2025 10:00,16.7143745,74.2426398,CO,0,0,0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",25-03-2025 10:00,16.7143745,74.2426398,OZONE,0,0,0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",25-03-2025 10:00,18.39963,76.57452,NH3,4,32,11
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",25-03-2025 10:00,20.555712,74.529236,OZONE,21,120,42
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",25-03-2025 10:00,19.296481,72.840923,PM2.5,0,0,0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",25-03-2025 10:00,19.296481,72.840923,NO2,0,0,0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",25-03-2025 10:00,19.065931,72.862131,CO,0,0,0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",25-03-2025 10:00,19.2243333,72.8658113,PM10,63,106,75
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",25-03-2025 10:00,19.0632143,72.8456324,CO,2,56,41
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",25-03-2025 10:00,19.19709,72.82204,PM10,0,0,0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",25-03-2025 10:00,19.19709,72.82204,OZONE,0,0,0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",25-03-2025 10:00,19.1878657,72.8304069,NH3,0,0,0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",25-03-2025 10:00,19.175,72.9419,PM10,0,0,0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",25-03-2025 10:00,19.175,72.9419,NO2,0,0,0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",25-03-2025 10:00,19.083694,72.920967,PM2.5,46,129,81
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",25-03-2025 10:00,19.215859,72.831718,PM2.5,32,114,66
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",25-03-2025 10:00,19.0632143,72.8456324,NO2,18,125,60
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",25-03-2025 10:00,19.0632143,72.8456324,SO2,0,0,0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",25-03-2025 10:00,18.897756,72.81332,SO2,3,66,27
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",25-03-2025 10:00,18.897756,72.81332,OZONE,8,91,45
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",25-03-2025 10:00,19.000084,72.85673,SO2,0,0,0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",25-03-2025 10:00,19.000084,72.85673,CO,9,70,45
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",25-03-2025 10:00,19.060498,72.923356,NH3,1,3,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",25-03-2025 10:00,19.060498,72.923356,CO,14,71,41
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",25-03-2025 10:00,19.000083,72.813993,PM2.5,10,93,53
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",25-03-2025 10:00,18.1023399,73.4783687,NH3,2,8,4
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",25-03-2025 10:00,20.555712,74.529236,NH3,9,10,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",25-03-2025 10:00,19.0364585,72.8954371,PM10,0,0,0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",25-03-2025 10:00,19.854616,75.905894,SO2,2,3,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",25-03-2025 10:00,21.121801,79.04952,PM10,77,133,105
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",25-03-2025 10:00,21.121801,79.04952,CO,14,101,26
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",25-03-2025 10:00,21.14472,79.107595,PM10,98,166,128
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",25-03-2025 10:00,21.14472,79.107595,SO2,23,110,58
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",25-03-2025 10:00,21.152875,79.0517531,PM10,73,173,121
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",25-03-2025 10:00,21.143383,79.048912,PM2.5,86,183,128
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",25-03-2025 10:00,21.143383,79.048912,CO,17,66,31
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",25-03-2025 10:00,18.536457,73.805454,NO2,6,23,13
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",25-03-2025 10:00,18.536457,73.805454,OZONE,11,149,9
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",25-03-2025 10:00,18.530085,73.849598,PM10,0,0,0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",25-03-2025 10:00,18.530085,73.849598,OZONE,0,0,0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",25-03-2025 10:00,18.547056,73.826908,NH3,0,0,0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",25-03-2025 10:00,18.547056,73.826908,OZONE,0,0,0
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",25-03-2025 10:00,18.664282,73.763966,PM2.5,0,0,0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",25-03-2025 10:00,19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",25-03-2025 10:00,20.0073285,73.7762427,PM10,62,144,97
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",25-03-2025 10:00,20.0073285,73.7762427,NO2,10,42,23
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",25-03-2025 10:00,20.021503,73.813844,PM2.5,62,176,118
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",25-03-2025 10:00,20.021503,73.813844,CO,10,86,32
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",25-03-2025 10:00,19.95022,73.73148,PM10,112,408,166
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",25-03-2025 10:00,16.5038,74.3623,OZONE,0,0,0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",25-03-2025 10:00,17.6336264,75.9132495,NH3,0,0,0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",25-03-2025 10:00,17.6336264,75.9132495,CO,0,0,0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",25-03-2025 10:00,17.65439,75.90649,PM10,0,0,0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",25-03-2025 10:00,17.65439,75.90649,NH3,0,0,0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",25-03-2025 10:00,17.65439,75.90649,OZONE,0,0,0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",25-03-2025 10:00,19.26777,72.97182,NH3,4,14,8
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",25-03-2025 10:00,19.0575752,73.0151367,OZONE,0,0,0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",25-03-2025 10:00,19.02579,73.10297,NH3,0,0,0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",25-03-2025 10:00,19.02579,73.10297,SO2,0,0,0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",25-03-2025 10:00,19.063,73.1209,CO,6,22,17
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",25-03-2025 10:00,19.063,73.1209,OZONE,1,105,4
India,Maharashtra,Pune,"Bhosari, Pune - IITM",25-03-2025 10:00,18.640051,73.848956,OZONE,0,0,0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",25-03-2025 10:00,18.60577,73.749976,NO2,63,169,108
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",25-03-2025 10:00,18.501793,73.927532,NO2,70,115,91
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",25-03-2025 10:00,18.57304,73.927715,PM10,115,178,152
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",25-03-2025 10:00,19.9591346,73.7788008,CO,0,0,0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",25-03-2025 10:00,19.090337,73.014232,NH3,0,0,0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",25-03-2025 10:00,19.090337,73.014232,OZONE,0,0,0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",25-03-2025 10:00,19.1135051,73.008978,PM2.5,56,307,102
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",25-03-2025 10:00,18.59051,73.77946,PM10,0,0,0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",25-03-2025 10:00,18.616318,73.765797,CO,2,105,66
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",25-03-2025 10:00,19.10861,72.83622,PM10,63,107,88
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",25-03-2025 10:00,19.10861,72.83622,SO2,35,36,36
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",25-03-2025 10:00,23.7176342,92.7192841,OZONE,14,18,15
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25-03-2025 10:00,25.6635413,94.0989878,PM2.5,40,160,80
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25-03-2025 10:00,25.6635413,94.0989878,CO,8,22,11
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",25-03-2025 10:00,20.832874,85.104082,OZONE,8,70,19
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",25-03-2025 10:00,21.51161,86.89088,PM10,39,109,76
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",25-03-2025 10:00,21.51161,86.89088,CO,37,110,49
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",25-03-2025 10:00,22.1166054,85.3945546,PM2.5,38,197,88
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",25-03-2025 10:00,22.1166054,85.3945546,PM10,63,309,150
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",25-03-2025 10:00,19.235581,73.159121,CO,6,44,34
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",25-03-2025 10:00,19.445821,72.7988231,PM10,45,294,99
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",25-03-2025 10:00,19.445821,72.7988231,OZONE,1,97,16
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25-03-2025 10:00,25.5803419,91.8942571,PM2.5,64,320,162
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25-03-2025 10:00,25.5803419,91.8942571,NO2,17,60,40
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",25-03-2025 10:00,25.5586,91.8985,PM10,1,90,45
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",25-03-2025 10:00,25.5586,91.8985,CO,8,30,15
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",25-03-2025 10:00,20.48891,85.84768,OZONE,2,141,20
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",25-03-2025 10:00,21.847279,85.416905,CO,18,28,26
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",25-03-2025 10:00,22.265816,86.174829,PM2.5,7,173,77
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",25-03-2025 10:00,22.265816,86.174829,PM10,20,102,62
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",25-03-2025 10:00,21.8004996,83.8396977,NO2,10,11,10
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",25-03-2025 10:00,21.8004996,83.8396977,OZONE,2,91,12
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",25-03-2025 10:00,20.48891,85.84768,NO2,11,64,29
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",25-03-2025 10:00,20.48891,85.84768,SO2,2,7,4
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",25-03-2025 10:00,21.941841,86.728318,NO2,3,28,16
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",25-03-2025 10:00,21.941841,86.728318,NH3,4,7,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",25-03-2025 10:00,20.34652,85.8163,SO2,1,4,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",25-03-2025 10:00,19.222279,72.957979,NH3,1,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",25-03-2025 10:00,19.222279,72.957979,SO2,6,29,13
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",25-03-2025 10:00,19.235581,73.159121,NH3,3,7,5
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",25-03-2025 10:00,22.265816,86.174829,NH3,0,0,0
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",25-03-2025 10:00,22.18972222,84.86277778,PM10,91,97,93
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",25-03-2025 10:00,22.220833,84.809444,NO2,0,0,0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",25-03-2025 10:00,21.606865,85.510538,PM2.5,45,82,64
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",25-03-2025 10:00,21.869985,85.167016,NH3,0,0,0
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",25-03-2025 10:00,28.207266,76.829265,CO,8,50,50
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",25-03-2025 10:00,28.207266,76.829265,OZONE,32,209,86
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",25-03-2025 10:00,28.018792,73.292658,OZONE,1,136,66
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25-03-2025 10:00,25.435774,75.644272,PM10,0,0,0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25-03-2025 10:00,25.435774,75.644272,NO2,0,0,0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",25-03-2025 10:00,24.892047,74.623527,PM2.5,23,351,98
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",25-03-2025 10:00,28.296139,74.961696,PM2.5,8,186,69
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",25-03-2025 10:00,26.9164092,75.7994901,NH3,14,115,43
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",25-03-2025 10:00,26.9164092,75.7994901,SO2,26,32,28
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",25-03-2025 10:00,26.9164092,75.7994901,CO,1,106,30
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",25-03-2025 10:00,26.786682,75.827928,PM2.5,20,280,112
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",25-03-2025 10:00,26.786682,75.827928,PM10,59,197,125
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",25-03-2025 10:00,26.960669,75.771817,PM10,58,161,104
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",25-03-2025 10:00,26.912329,70.909168,PM10,53,169,87
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",25-03-2025 10:00,26.699557,77.898881,CO,20,64,40
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",25-03-2025 10:00,29.61075,74.283608,NO2,0,0,0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",25-03-2025 10:00,26.902909,75.836858,PM10,58,159,97
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",25-03-2025 10:00,26.902909,75.836858,OZONE,12,46,28
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",25-03-2025 10:00,26.843698,75.766894,PM2.5,66,333,177
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",25-03-2025 10:00,26.843698,75.766894,PM10,47,163,95
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",25-03-2025 10:00,27.554793,76.611536,PM10,42,105,73
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",25-03-2025 10:00,27.554793,76.611536,NH3,13,28,20
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",25-03-2025 10:00,23.55519,74.44001,OZONE,3,140,71
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25-03-2025 10:00,25.106006,76.469948,NO2,7,113,33
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25-03-2025 10:00,25.106006,76.469948,NH3,3,6,4
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25-03-2025 10:00,25.106006,76.469948,CO,8,136,64
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25-03-2025 10:00,25.106006,76.469948,OZONE,14,147,58
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",25-03-2025 10:00,21.869985,85.167016,SO2,34,43,36
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",25-03-2025 10:00,21.869985,85.167016,CO,22,42,27
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",25-03-2025 10:00,31.62,74.876512,NH3,6,7,6
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",25-03-2025 10:00,31.62,74.876512,OZONE,52,69,61
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",25-03-2025 10:00,30.233011,74.907758,NO2,22,24,23
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",25-03-2025 10:00,30.233011,74.907758,SO2,4,25,14
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",25-03-2025 10:00,27.215415,77.50873,NO2,19,165,49
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",25-03-2025 10:00,27.215415,77.50873,NH3,2,4,3
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25-03-2025 10:00,25.339605,74.618883,NO2,6,114,50
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25-03-2025 10:00,25.339605,74.618883,NH3,5,8,6
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25-03-2025 10:00,25.339605,74.618883,SO2,19,80,39
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",25-03-2025 10:00,28.194909,76.862296,PM10,64,188,129
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",25-03-2025 10:00,28.296139,74.961696,OZONE,69,114,83
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",25-03-2025 10:00,26.895552,76.334753,NO2,18,159,72
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",25-03-2025 10:00,26.895552,76.334753,SO2,3,14,7
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",25-03-2025 10:00,26.699557,77.898881,PM2.5,12,127,55
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",25-03-2025 10:00,26.699557,77.898881,NH3,6,9,8
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",25-03-2025 10:00,30.736056,76.209694,SO2,5,44,13
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",25-03-2025 10:00,30.649961,76.331442,PM2.5,30,137,67
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",25-03-2025 10:00,31.0325454,76.5623046,PM10,43,268,104
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",25-03-2025 10:00,26.159933,75.780517,SO2,6,25,9
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",25-03-2025 10:00,26.159933,75.780517,CO,12,76,24
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",25-03-2025 10:00,24.5886166,73.6321397,NO2,25,29,27
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",25-03-2025 10:00,24.5886166,73.6321397,SO2,1,19,8
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",25-03-2025 10:00,24.5886166,73.6321397,CO,5,121,34
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",25-03-2025 10:00,27.33853,88.614099,CO,2,30,12
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",25-03-2025 10:00,11.06825,79.07033,PM10,0,0,0
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",25-03-2025 10:00,11.06825,79.07033,NO2,0,0,0
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",25-03-2025 10:00,11.06825,79.07033,NH3,0,0,0
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",25-03-2025 10:00,11.06825,79.07033,SO2,0,0,0
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",25-03-2025 10:00,27.608912,75.153302,NH3,4,11,7
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",25-03-2025 10:00,24.885261,72.857549,CO,4,42,25
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",25-03-2025 10:00,24.885261,72.857549,OZONE,19,55,33
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",25-03-2025 10:00,29.931624,73.864511,PM2.5,28,290,104
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",25-03-2025 10:00,29.931624,73.864511,NO2,26,96,55
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",25-03-2025 10:00,29.931624,73.864511,SO2,3,19,13
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",25-03-2025 10:00,26.159933,75.780517,NH3,4,9,6
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",25-03-2025 10:00,24.588397,76.172782,SO2,2,14,7
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",25-03-2025 10:00,28.108988,75.386577,NH3,6,13,10
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",25-03-2025 10:00,26.268249,73.0193853,PM10,26,425,158
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",25-03-2025 10:00,26.268249,73.0193853,SO2,1,16,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",25-03-2025 10:00,26.268249,73.0193853,CO,6,120,33
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",25-03-2025 10:00,26.29581,73.082283,NO2,4,115,45
